subject,dishab_trial_num,dishab_diff,agedays,complexity,sd_volatility,mad_volatility,cv_volatility,range_volatility,mad_robust_volatility,garch_volatility,decay_rate,decay_rates_random,group,age_in_months,age
SS1630951253791,5,-1.2323077098339663,NA,NA,595.0599409583318,416.22222222222223,0.5324127118625098,1185,497,NA,-0.42202885252108846,-0.049101186688099596,preschoolers,NA,NA
SS1630951481721,7,-0.44239479105923873,NA,NA,1007.9522027090322,749.0080000114442,0.2587916840503241,2642.899999856949,588.8000001907353,NA,-0.24701743472098256,-0.049101146547542,preschoolers,NA,NA
SS1630951623475,7,0.6610593627464105,NA,NA,7149.577624382859,5995.064000005722,0.7723578533863442,15998.100000023842,2700.5,NA,0.0011106941248019142,-0.04910105384950008,preschoolers,NA,NA
SS1630951807437,5,1.2508994980438004,NA,NA,2373.4924359121856,1827.111111111111,0.984307064934553,4116.099999904633,10.199999809265137,NA,-0.3805406948675365,-0.04910116766769447,preschoolers,NA,NA
SS1630951865586,5,0.17234333621675368,NA,NA,1112.0927719094902,850.4444444444443,0.21193484409404592,2041,255,NA,-0.2245512369560942,-0.049101128024784134,preschoolers,NA,NA
SS1630951986199,7,1.8919067806641898,NA,NA,4417.2790552703955,3842.4160000133515,0.7604041671173772,9113.100000023842,1277.5,NA,-0.17425805534436412,-0.04910111307157013,preschoolers,NA,NA
SS1630952175106,7,1.804570142785031,NA,NA,3201.1929495111663,2530.08,0.7917082033712138,7732,1901,NA,-0.2707311275614897,-0.04910114288090138,preschoolers,NA,NA
SS1630952417185,5,0.7623087241183413,NA,NA,6273.092408269533,4825.488888846503,0.7902743484766672,11097.5,480.3000001907344,NA,0.007492222820914107,-0.04910109019886447,preschoolers,NA,NA
SS1630952457080,5,0.15688605947076084,NA,NA,1955.425968931249,1412.533333328035,0.3244174150028432,3853.999999985099,1351.5999999940395,NA,-0.2059504317531446,-0.04910111650654462,preschoolers,NA,NA
SS1630952623030,5,-0.7162183014612564,NA,NA,909.3536165870788,700,0.7393118834041291,1582,14,NA,-0.4175156068543153,-0.04910118517835373,preschoolers,NA,NA
SS1630953163340,5,0.5278176156342846,NA,NA,241.56072390463922,168.11111111111111,0.32985078366587056,481.5,206.5,NA,-0.4400032650900366,-0.04910119179288842,preschoolers,NA,NA
SS1630953334692,7,0.28536803574094805,NA,NA,531.224122200956,392.872000002861,0.09588121560763849,1412.4000000357628,281.30000001192093,NA,-0.14605017781616164,-0.049101118432210274,preschoolers,NA,NA
SS1630953442228,5,0.537148537166054,NA,NA,7936.79849393528,6108.222222222222,0.6989900035757939,13921,355,NA,-0.019623809099041323,-0.049101039372611226,preschoolers,NA,NA
SS1630953517709,5,0.28342189010228225,NA,NA,1075.7755295570093,772.199999998013,0.33505949779051636,2126.0999999940395,777.2999999970202,NA,-0.33688710540749,-0.04910115670737964,preschoolers,NA,NA
SS1630953532068,5,0.2822831068580829,NA,NA,4195.36266961239,3185.5999999576147,0.5419735004461723,7857.699999928474,1380.2000000476837,NA,-0.14494828270265087,-0.04910109166081551,preschoolers,NA,NA
SS1630953698602,5,-0.18012019532642398,NA,NA,1034.433208708831,750.5777777565851,0.13458901299958922,2034.2999999523163,691,NA,-0.0888948787200986,-0.049101093086568424,preschoolers,NA,NA
SS1630953839030,5,-0.16648316859185996,NA,NA,2654.4185257767995,1902.0666666660043,0.24641835553082284,5249.5999999940395,1939.8999999910593,NA,0.028365636079739076,-0.04910104806383128,preschoolers,NA,NA
SS1630953891677,5,-0.17805471323178068,NA,NA,297.9057792916806,229.28888889153814,0.07632608016567756,521.4000000059609,11,NA,-0.29421913947697703,-0.049101147263757125,preschoolers,NA,NA
SS1630953997814,5,-0.1668970864683228,NA,NA,405.5075009581615,289.5555555555556,0.331387224972619,803,303,NA,-0.42102022436072145,-0.04910118491087972,preschoolers,NA,NA
SS1630954111816,7,0.3339444647864305,NA,NA,3507.1709475701305,2483.2799990844724,0.8025195523248663,8529.999996185303,552.2999992370605,NA,-0.2550452663125222,-0.04910113754963203,preschoolers,NA,NA
SS1630954150612,5,0.24804709653811763,NA,NA,69.57652859226265,53.55555554231008,0.01878230068804745,121.39999997615814,1.800000011920929,NA,-0.30589368437554326,-0.04910115001473426,preschoolers,NA,NA
SS1630954341338,5,0.010433039170848701,NA,NA,5768.964596905673,4377.066666682561,0.6484532790317172,10823.400000095367,1950.0000001192093,NA,-0.097804733620006,-0.04910107501202786,preschoolers,NA,NA
SS1630954504336,5,0.168021630379398,NA,NA,543.0276451012255,417.42222223016944,0.15774376273776897,968.3000000119209,58.19999998807907,NA,-0.316453615523362,-0.04910115385262828,preschoolers,NA,NA
SS1630954604629,7,0.8649685027200338,NA,NA,665.748826510419,545.6,0.20309604225455125,1550,173,NA,-0.29491657583483766,-0.04910115693291193,preschoolers,NA,NA
SS1630954721348,7,0.5046336535180691,NA,NA,5970.013458946303,4269.76,0.7903324762300171,15489,3189,NA,-0.04463327382986254,-0.049101083627608344,preschoolers,NA,NA
SS1630954942940,7,0.40534585374542687,NA,NA,733.2363064713157,481.9992000050842,0.39733147923884066,1988.1799999857321,195.1899999985469,NA,-0.3862078480716112,-0.049101180595208495,preschoolers,NA,NA
SS1630954975391,5,1.6556878997852467,NA,NA,1954.49746055928,1498.9777777776537,0.6480071151768625,3541.0999999996275,336.79999999981374,NA,-0.34847986177809254,-0.04910115925087506,preschoolers,NA,NA
SS1630955140240,5,-0.11172387939801887,NA,NA,1272.9681338274938,976.4666665924921,0.1730352106016277,2303.9999997615814,213.89999985694885,NA,-0.09581739153202379,-0.049101097953883184,preschoolers,NA,NA
SS1630955194667,7,0.046717624564742266,NA,NA,2177.5669204429882,1758.808000000715,0.43288662802966205,5401.90000000596,1400.5,NA,-0.19991009413173044,-0.049101126774406936,preschoolers,NA,NA
SS1630956004245,5,-0.3672322050058554,NA,NA,200.7485989988473,140,0.03140770045515617,400,170,NA,-0.1636921016380138,-0.049101111649864186,preschoolers,NA,NA
SS1630945779290,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945779290,2,-0.4923785753804708,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945779290,2,-1.0175278210375005,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945779290,2,-1.89327274727035,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945779290,2,-2.7173825956238877,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945779290,2,-1.5441700151301614,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630945851097,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,32
SS1630946047579,6,1.8986518298799426,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630946047579,6,1.2047979355096645,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630946047579,6,0.3872178743336745,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630946047579,6,-0.3644544521403166,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630946047579,6,0,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630946047579,6,0.493458706962441,NA,simple,2103.7136924971514,1608.08,0.9410904949884367,5073,660,NA,-0.2946679599299329,-0.020518088869799833,adults,NA,48
SS1630948678486,4,0,NA,complex,NA,0,NA,0,0,NA,-0.23751209853787375,-0.02051808659602947,adults,NA,39
SS1630948678486,4,-0.2557401934160364,NA,complex,NA,0,NA,0,0,NA,-0.23751209853787375,-0.02051808659602947,adults,NA,39
SS1630948678486,4,0.2502835003545476,NA,complex,NA,0,NA,0,0,NA,-0.23751209853787375,-0.02051808659602947,adults,NA,39
SS1630948678486,4,0.7399481739994398,NA,complex,NA,0,NA,0,0,NA,-0.23751209853787375,-0.02051808659602947,adults,NA,39
SS1630948755198,6,-0.19264266723966017,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948755198,6,-0.12792386681821455,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948755198,6,-0.3811768179798243,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948755198,6,0.1780123588980871,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948755198,6,0,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948755198,6,0.9642604983196286,NA,complex,1191.215241675759,894.1440000009537,0.21036467954295043,3162,741.9000000059605,NA,-0.10527346325043423,-0.020518080805614517,adults,NA,22
SS1630948818400,4,0.33032215573587553,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630948818400,4,-0.7913800822935393,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630948818400,4,0,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630948818400,4,-0.145745473281238,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630948818400,4,-0.3683926234931727,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630948818400,4,-0.42321833471534376,NA,simple,548.9921068042174,384.4444444444444,0.4969753531721944,1093,456,NA,-0.31688345177838795,-0.020518089897725578,adults,NA,40
SS1630949011055,4,-0.7584462329786881,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949011055,4,-0.5573955487647844,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949011055,4,0,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949011055,4,-0.37482571131235964,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949011055,4,-0.811864957279429,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949011055,4,-1.261945395588457,NA,simple,6602.61722678839,4994.822222232819,0.41401775976298505,12460.800000011921,2444.899999976158,NA,0.2958421912690255,-0.020518059768697486,adults,NA,18
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949587494,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630949891381,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,20
SS1630950039420,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950039420,2,-0.015518938722500764,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950039420,2,-0.345836822927593,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950039420,2,-0.3638256330030334,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950039420,2,-0.6078790854520637,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950039420,2,-1.3718144700870338,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,25
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950059037,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,69
SS1630950295124,4,2.018990711110333,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950295124,4,2.0543317069244713,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950295124,4,0,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950295124,4,2.7192580067662027,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950295124,4,0.06633896348809998,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950295124,4,1.3401070230597592,NA,complex,4795.002901309467,3688.9111111296543,0.7073875460500048,8468.700000047682,337.3000000119191,NA,-0.148053634773544,-0.020518079132499808,adults,NA,29
SS1630950341464,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950341464,2,-1.5070322321891538,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950341464,2,-1.9383518514732376,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950341464,2,0.5404764962060113,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950341464,2,-1.618966835779979,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950341464,2,0.10246908977542013,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,47
SS1630950434896,6,0.7171155307176118,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950434896,6,0.4559814223547676,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950434896,6,0.4492829298363752,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950434896,6,0.208935205312045,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950434896,6,0,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950434896,6,0.5745059727574535,NA,simple,1245.2949449829146,924.8,0.2676326982555157,3285,1049,NA,-0.17702425948604603,-0.02051808336831065,adults,NA,24
SS1630950625163,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950625163,2,0.9005863074539882,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950625163,2,-0.23216814757096582,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950625163,2,0.1439205998093307,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950625163,2,-0.03200041601398951,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950625163,2,-0.8266867090557231,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950640538,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,37
SS1630950810787,4,-0.027205536712727962,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950810787,4,0.09075129810544702,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950810787,4,0,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950810787,4,-0.05008019325625668,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950810787,4,0.25796368109496015,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950810787,4,0.40576873161711013,NA,simple,534.0500007825087,401.9777777791023,0.06259425383644114,1016.4000000059605,223.90000000596046,NA,-0.03548314273479938,-0.020518075502768598,adults,NA,32
SS1630950944888,2,0,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630950944888,2,0.3565435292595236,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630950944888,2,0.5724854983460697,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630950944888,2,-0.3356841110057438,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630950944888,2,-0.3846581156022033,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630950944888,2,-0.14239352284121498,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,38
SS1630951133808,6,0.7333858355139071,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951133808,6,0.33709525239307503,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951133808,6,0.2751436323320231,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951133808,6,-0.3430670228064372,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951133808,6,0,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951133808,6,0.294120243682503,NA,simple,2278.2288313484773,1582.2879999995232,0.39555605486313783,6072.199999988079,1401.2000000178814,NA,-0.1381665458410698,-0.020518080906222924,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951177050,NA,NA,NA,simple,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,29
SS1630951290582,6,0.11741279931399617,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951290582,6,0.00609742876651076,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951290582,6,0.2579059525958982,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951290582,6,-0.07143410226177593,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951290582,6,0,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951290582,6,-0.22933467222100212,NA,simple,574.2444975795357,444.71199996948235,0.13327991198175174,1460.7000000476842,301.9000000953679,NA,-0.18142146126094194,-0.02051808406643196,adults,NA,32
SS1630951297610,6,0.77501490963561,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951297610,6,0.5507851055766704,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951297610,6,0.3267986345757148,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951297610,6,0.36836426493474406,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951297610,6,0,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951297610,6,0.27724988891517555,NA,simple,1922.9057621158947,1430.5599999940396,0.28157528255798475,5166.199999988079,1276.4999999850988,NA,-0.0895955016039499,-0.02051807838538447,adults,NA,19
SS1630951339331,6,2.117878110200558,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951339331,6,1.4392054142844257,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951339331,6,1.9487367348234335,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951339331,6,1.652339934019257,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951339331,6,0,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951339331,6,1.686163367410983,NA,complex,2298.054432990417,1664.823999991417,0.5453535537318382,5979.5,1472.199999988079,NA,-0.20133926545706574,-0.02051808442313066,adults,NA,58
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951361452,NA,NA,NA,complex,NA,NA,NA,NA,NA,NA,NA,NA,adults,NA,34
SS1630951466070,6,0.5675856915449371,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951466070,6,-0.11967260413088354,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951466070,6,0.2807521707473226,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951466070,6,-0.038188938206553225,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951466070,6,0,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951466070,6,0.4958216347109241,NA,complex,379.7299211332894,298.3680000066757,0.3056324016725299,917.3000000119208,117.99999999999989,NA,-0.3265817446507404,-0.020518091011549024,adults,NA,28
SS1630951471938,6,0.6808032985514405,NA,complex,1237.4450290820985,935.4399999999954,0.24912325436505414,3101,1290,NA,-0.15662887346273258,-0.020518082597073085,adults,NA,25
SS1630951471938,6,0.38694508038927466,NA,complex,1237.4450290820985,935.4399999999954,0.24912325436505414,3101,1290,NA,-0.15662887346273258,-0.020518082597073085,adults,NA,25
